python_score,java_score,cpp_score,javascript_score,ml_skills,web_dev_score,dsa_score,cloud_score,data_analytics_score,database_score,aptitude_score,communication_score,coding_problems_solved,internships,projects,certifications,hackathons,cgpa,role,company_tier,salary_lpa
82.3,2.5,48.2,45.2,100.0,30.3,44.2,56.1,100.0,72.0,72.5,3.5,506,2,9,7,3,8.96,Data Scientist,Top-Tier,42.38
71.8,79.8,33.1,38.3,42.2,36.8,64.4,26.0,34.9,53.5,73.4,2.5,131,2,2,1,3,8.98,Software Developer,Service-Based,5.41
78.8,54.9,0.0,71.8,23.1,76.7,78.1,56.3,3.4,36.3,63.6,3.5,478,2,6,4,3,8.16,Full-Stack Developer,Fintech,24.02
60.9,9.9,20.5,42.7,37.7,6.8,34.9,27.9,78.7,63.8,31.7,3.0,365,2,6,2,3,6.15,Data Analyst,Service-Based,4.47
100.0,0.0,21.3,10.0,84.9,16.2,57.8,47.5,96.3,53.9,69.4,2.0,290,1,10,4,3,7.38,Data Scientist,Service-Based,4.99
63.9,29.1,34.4,30.5,100.0,0.0,35.3,41.4,45.7,39.9,38.1,3.0,254,2,11,1,4,6.83,ML Engineer,Startup,5.12
64.2,67.9,88.5,34.6,9.1,57.8,36.4,34.3,27.6,67.8,58.1,4.0,201,2,6,3,0,9.25,Software Developer,Service-Based,4.96
100.0,15.1,60.6,0.0,81.0,10.7,48.6,35.8,60.5,42.8,66.5,3.0,279,2,0,1,3,7.15,ML Engineer,Service-Based,4.73
32.8,32.1,42.0,70.0,0.0,73.5,55.2,32.9,0.0,48.4,55.4,1.5,212,0,2,4,3,7.33,Full-Stack Developer,Startup,3.83
62.3,42.0,16.5,0.0,29.6,24.8,37.2,89.5,0.0,59.1,42.9,2.5,280,1,4,0,1,7.33,DevOps Engineer,Startup,3.91
66.6,19.2,24.8,20.8,53.1,0.0,0.0,0.0,92.5,64.6,39.0,1.5,110,1,0,1,0,7.45,Data Analyst,Startup,3.33
67.4,49.8,39.9,71.4,18.1,17.8,32.4,52.2,32.0,80.4,47.4,3.5,170,1,1,5,2,8.03,DevOps Engineer,Product-Based,13.07
57.8,77.9,36.3,16.5,12.8,12.8,63.8,14.5,4.8,86.5,47.8,1.5,214,0,5,3,1,7.04,Software Developer,Startup,3.74
65.0,28.4,5.9,0.0,61.1,38.6,29.6,7.7,100.0,57.1,55.0,1.5,119,1,4,2,1,8.05,Data Analyst,Startup,3.9
69.3,35.3,43.1,25.6,80.3,0.0,34.8,8.3,79.0,52.2,48.3,2.5,249,1,4,4,0,8.14,ML Engineer,Service-Based,3.82
61.5,47.8,33.5,52.2,6.4,55.8,59.0,21.1,29.7,60.5,28.6,1.5,199,1,5,4,4,6.64,Software Developer,Startup,3.92
100.0,17.5,8.2,10.8,75.0,29.5,48.0,41.8,86.1,76.0,50.5,3.0,233,2,7,5,2,7.56,Data Scientist,Service-Based,4.79
54.5,62.7,68.1,43.3,22.8,38.1,33.1,38.9,12.1,72.0,70.0,2.5,253,1,6,0,0,7.57,Software Developer,Service-Based,3.55
57.9,82.6,38.2,72.1,17.5,53.2,55.6,53.3,1.1,37.8,40.6,3.5,179,1,6,1,2,7.54,Software Developer,Product-Based,13.35
52.6,0.0,37.2,24.4,72.0,0.0,48.9,27.1,75.7,58.1,52.2,2.5,391,1,4,1,1,5.8,Data Analyst,Service-Based,4.57
82.0,86.5,74.4,56.8,8.2,28.7,52.4,33.8,24.5,78.5,54.3,2.0,182,1,0,5,0,7.49,Software Developer,Service-Based,4.79
35.9,26.2,26.7,100.0,29.6,100.0,37.5,0.0,0.0,43.0,38.7,3.5,290,1,2,5,2,6.79,Frontend Developer,Product-Based,13.99
73.5,57.3,72.3,0.0,7.9,25.6,21.8,92.2,48.4,57.0,24.6,3.0,55,1,1,2,1,6.51,DevOps Engineer,Startup,4.01
47.7,15.4,21.9,52.1,31.6,34.5,22.8,43.9,88.7,43.2,37.6,2.5,133,0,7,0,2,6.56,Data Analyst,Startup,4.97
77.1,2.3,51.9,17.3,97.9,0.0,34.0,44.5,56.6,61.5,41.9,2.5,298,0,8,3,0,7.3,Data Scientist,Service-Based,4.68
73.8,55.0,56.9,83.5,10.3,73.9,78.4,62.8,24.0,82.0,68.1,2.5,458,1,8,2,2,8.34,Full-Stack Developer,Fintech,25.41
54.6,82.7,85.1,48.4,0.0,45.7,68.4,50.0,19.2,75.9,66.4,3.0,435,1,8,3,2,7.83,Software Developer,Fintech,26.97
74.0,53.6,44.6,30.8,100.0,22.3,61.0,40.1,49.7,17.3,45.9,2.5,248,1,8,1,3,8.22,ML Engineer,Service-Based,4.25
94.4,11.4,33.8,48.3,90.5,0.0,94.5,39.7,63.7,32.7,44.3,4.0,342,1,5,2,1,8.14,ML Engineer,Service-Based,4.85
91.3,34.3,19.8,12.2,90.0,0.0,56.6,29.6,100.0,19.7,56.4,3.0,408,1,6,1,2,7.38,Data Scientist,Service-Based,4.79
52.6,10.9,39.6,3.0,100.0,0.0,31.0,17.0,53.4,37.8,40.1,2.5,83,1,2,3,0,6.55,ML Engineer,Startup,4.73
31.7,64.7,20.6,100.0,15.4,100.0,69.5,27.0,4.9,92.8,36.9,3.0,384,1,5,1,1,9.04,Full-Stack Developer,Product-Based,16.94
70.1,16.1,12.2,13.1,81.4,4.3,76.1,8.5,68.7,68.2,72.3,2.0,166,1,5,1,1,6.45,Data Scientist,Startup,4.61
58.2,61.5,63.1,26.8,14.8,50.9,81.8,61.9,0.0,70.9,62.7,2.5,464,2,8,5,2,8.34,Backend Developer,Fintech,20.45
46.3,70.7,45.1,44.1,21.9,32.6,0.0,15.8,91.9,61.9,67.7,3.0,304,2,0,4,2,8.15,Data Analyst,Service-Based,4.89
79.7,0.0,20.3,30.9,29.1,0.0,21.7,25.7,86.2,75.1,32.0,2.5,105,0,6,2,0,6.89,Data Analyst,Startup,3.98
70.4,17.3,20.4,17.8,36.2,16.9,19.5,60.8,71.0,79.0,50.5,3.0,1,1,7,2,1,7.37,Data Analyst,Startup,3.34
79.0,24.3,20.8,35.7,37.8,10.4,58.5,16.1,99.5,89.4,59.3,3.5,257,2,11,4,2,8.06,Data Analyst,Service-Based,5.03
33.7,42.7,20.1,67.0,0.0,100.0,61.6,33.6,32.5,62.1,47.3,2.0,209,1,7,1,3,7.06,Full-Stack Developer,Startup,3.52
51.9,44.2,32.7,52.1,5.0,0.0,64.4,81.6,46.7,62.3,67.3,2.5,262,1,9,1,1,6.72,DevOps Engineer,Service-Based,4.37
56.5,81.7,30.4,55.0,0.0,43.8,24.4,19.0,24.6,34.3,26.3,3.0,162,2,5,2,0,6.68,Software Developer,Startup,3.8
62.8,10.9,4.7,15.9,50.0,30.0,45.4,100.0,52.4,57.6,54.2,2.5,227,1,0,1,1,8.09,DevOps Engineer,Service-Based,4.39
53.2,12.5,22.1,100.0,23.5,76.1,41.8,33.3,31.5,35.7,54.5,3.5,94,2,4,4,3,6.16,Frontend Developer,Service-Based,3.86
39.4,66.0,35.4,43.8,13.6,42.8,84.9,67.1,56.9,61.9,58.1,3.0,261,1,1,4,2,7.25,Software Developer,Service-Based,5.4
83.3,31.0,56.4,0.0,85.2,0.0,40.4,24.7,94.7,10.9,46.7,1.5,213,1,6,4,4,7.43,Data Scientist,Startup,4.85
51.1,80.9,58.7,85.9,2.3,86.4,65.7,57.5,0.0,38.4,66.4,2.5,407,2,7,2,0,9.15,Full-Stack Developer,Fintech,18.7
50.4,73.1,56.1,16.5,10.3,61.9,73.8,22.5,36.1,91.6,49.2,3.5,265,1,10,4,2,8.59,Software Developer,Product-Based,16.53
97.1,84.4,40.6,0.0,2.8,42.3,71.3,48.5,22.9,100.0,42.6,2.0,328,0,5,4,4,7.85,Backend Developer,Service-Based,4.33
42.7,78.1,98.5,43.4,0.0,36.8,73.8,42.0,40.1,49.3,52.1,1.5,190,2,3,3,3,7.49,Software Developer,Service-Based,4.13
100.0,70.5,84.5,14.8,9.4,40.4,92.7,0.0,42.4,69.6,63.6,3.0,313,1,8,3,1,8.17,Software Developer,Service-Based,4.88
6.9,20.7,13.6,83.3,2.9,84.4,37.9,56.3,0.0,47.6,40.8,2.5,250,2,0,5,1,7.18,Frontend Developer,Startup,3.38
86.1,23.5,62.2,34.4,100.0,7.7,62.2,38.7,98.9,47.7,74.5,3.5,410,1,3,3,2,7.24,Data Scientist,Product-Based,18.66
55.1,72.5,14.8,58.0,21.8,70.8,93.6,48.5,38.4,41.3,61.8,2.5,228,2,6,3,4,7.85,Full-Stack Developer,Product-Based,16.96
71.4,61.6,40.7,82.5,17.6,57.7,60.5,55.3,26.4,71.8,68.2,3.5,363,3,10,2,2,8.65,Full-Stack Developer,Product-Based,18.36
90.2,21.8,22.1,64.4,58.7,21.1,44.4,68.8,43.1,74.0,54.3,3.0,236,1,7,0,1,8.86,ML Engineer,Product-Based,15.32
56.8,6.2,0.0,71.7,7.9,93.5,34.5,1.5,0.0,26.1,43.2,2.0,77,1,7,1,0,4.96,Frontend Developer,Startup,3.1
79.3,52.4,16.2,59.5,3.0,33.5,67.4,36.4,43.4,55.6,51.0,2.0,217,4,4,3,2,7.47,Software Developer,Startup,4.64
44.1,94.4,0.0,63.6,17.3,100.0,27.0,53.4,5.8,43.1,43.2,3.0,342,2,3,4,0,7.41,Full-Stack Developer,Product-Based,16.61
81.2,45.1,59.2,34.5,100.0,38.8,68.7,29.2,56.8,14.5,69.5,4.0,242,0,5,2,1,7.88,ML Engineer,Service-Based,5.7
75.3,85.3,1.2,41.7,7.3,47.6,24.2,57.7,28.3,95.4,56.0,3.5,230,2,4,4,1,7.44,Backend Developer,Service-Based,3.97
100.0,54.1,18.6,74.6,0.0,30.4,78.1,47.4,0.0,53.8,61.4,4.0,343,1,8,1,2,7.85,Software Developer,Product-Based,17.82
38.2,39.1,19.2,84.5,0.0,84.8,56.1,44.6,24.5,18.1,41.0,2.0,67,1,3,2,1,7.87,Frontend Developer,Startup,2.91
52.8,50.4,42.5,100.0,0.0,95.3,67.4,48.3,23.0,55.8,54.3,3.0,397,1,8,5,3,6.68,Full-Stack Developer,Product-Based,17.7
36.5,18.8,18.4,100.0,2.5,61.8,28.1,33.3,0.0,22.7,53.2,3.5,144,0,4,5,1,6.73,Frontend Developer,Service-Based,4.24
21.7,5.6,39.1,100.0,2.8,84.3,19.8,27.1,28.8,56.3,33.9,1.5,256,1,7,2,3,6.14,Frontend Developer,Startup,2.65
82.7,83.6,37.0,56.3,31.2,29.2,53.9,58.6,4.2,60.4,66.7,4.5,342,3,3,3,3,7.18,Backend Developer,Service-Based,4.41
77.3,35.3,20.3,28.1,50.1,22.5,64.0,37.4,100.0,89.0,65.6,2.0,248,2,4,4,2,9.07,Data Analyst,Service-Based,5.45
72.4,21.1,42.9,16.9,64.2,30.1,41.0,38.4,72.8,23.5,45.1,3.0,330,2,5,0,3,7.39,ML Engineer,Service-Based,4.93
76.4,76.1,68.7,45.0,48.2,20.9,69.3,36.5,41.5,61.4,37.9,2.5,468,2,7,3,1,7.32,Backend Developer,Fintech,21.75
30.1,41.4,19.3,78.5,0.8,86.2,49.8,10.7,8.1,49.2,33.7,2.0,142,1,5,3,0,6.63,Frontend Developer,Startup,4.39
37.2,0.0,13.4,41.9,10.2,100.0,40.0,3.7,10.0,46.1,39.2,2.5,99,1,4,3,0,6.91,Frontend Developer,Startup,3.45
60.8,41.2,36.4,55.9,44.4,21.4,83.3,42.5,42.3,57.2,61.3,4.0,199,3,7,3,4,8.69,Software Developer,Service-Based,4.94
68.7,83.8,52.1,32.2,20.6,57.4,73.3,63.6,21.4,45.1,56.1,3.5,239,1,3,4,3,9.13,Backend Developer,Service-Based,4.85
63.1,78.9,55.3,40.8,0.0,28.1,56.3,40.9,24.9,61.3,39.7,2.0,310,1,3,2,0,7.12,Backend Developer,Service-Based,4.78
91.8,8.4,37.6,26.4,47.8,12.2,37.1,59.7,89.2,50.5,69.7,1.5,521,1,7,3,0,7.52,Data Scientist,Service-Based,4.52
68.7,47.1,0.0,68.6,13.2,100.0,58.2,52.5,33.0,34.9,67.8,3.5,0,2,0,3,1,7.24,Full-Stack Developer,Service-Based,4.07
43.9,75.9,88.3,34.4,13.7,42.5,52.4,80.6,46.8,89.7,72.7,3.0,238,2,5,4,2,7.14,Backend Developer,Service-Based,5.41
62.4,6.6,14.1,1.2,100.0,0.0,60.6,17.9,100.0,62.2,37.7,2.5,316,1,5,1,1,8.37,Data Scientist,Service-Based,5.4
78.5,28.6,21.0,50.3,75.1,18.3,35.3,40.0,62.7,59.1,53.0,3.0,298,3,5,3,2,7.77,Data Scientist,Service-Based,4.61
68.4,33.4,78.4,18.3,3.1,0.0,48.7,38.5,18.8,41.5,24.2,2.5,335,0,9,1,3,5.87,DevOps Engineer,Startup,4.03
58.9,29.5,25.1,2.7,90.8,30.9,64.7,53.4,85.6,47.3,47.7,2.5,199,2,4,2,1,8.4,ML Engineer,Service-Based,4.19
70.4,18.7,2.3,51.9,0.0,39.9,0.0,100.0,24.8,62.3,52.5,3.0,319,2,7,3,0,7.01,DevOps Engineer,Service-Based,4.44
64.6,18.2,33.9,33.3,91.7,23.8,50.2,44.4,53.2,73.5,50.3,2.5,79,2,0,3,1,5.66,Data Scientist,Startup,4.69
42.7,0.0,16.6,2.5,15.2,1.8,19.0,6.7,60.9,68.4,29.7,2.5,155,2,0,0,0,6.88,Data Analyst,Startup,3.6
90.2,43.7,46.6,8.3,96.9,48.6,45.6,65.6,68.3,34.4,70.1,3.5,521,3,6,3,1,9.06,ML Engineer,Product-Based,18.6
48.5,2.3,0.0,72.0,0.0,93.9,42.3,56.4,12.6,11.1,44.2,2.0,344,2,3,4,2,7.31,Frontend Developer,Startup,3.94
71.2,51.5,3.1,60.9,0.0,89.9,62.0,57.9,8.9,88.0,73.4,2.5,345,1,9,1,0,7.47,Full-Stack Developer,Product-Based,15.75
99.8,38.7,38.4,34.1,0.0,30.7,71.8,52.0,29.1,63.8,40.2,1.0,419,2,5,3,3,7.1,Software Developer,Service-Based,4.46
66.3,18.8,39.7,23.8,86.0,20.4,67.2,59.8,71.6,50.1,58.8,3.0,273,2,7,4,1,7.64,ML Engineer,Service-Based,4.7
72.3,21.2,31.3,30.3,89.3,0.0,65.4,47.3,100.0,70.3,52.4,2.5,498,2,4,1,2,8.5,Data Scientist,Fintech,18.05
81.9,37.0,80.2,1.1,51.8,9.4,17.1,33.9,100.0,82.5,35.8,2.5,383,2,9,4,2,8.49,Data Scientist,Service-Based,4.88
48.2,84.8,21.6,54.0,6.7,73.4,36.0,30.7,10.0,49.8,33.7,3.0,83,2,1,2,4,6.78,Software Developer,Startup,3.73
42.1,11.0,36.0,87.9,38.2,88.9,57.1,0.5,43.1,47.4,42.9,3.5,183,1,7,4,1,6.67,Frontend Developer,Service-Based,4.0
42.6,0.0,21.6,28.4,44.9,7.0,41.8,14.8,100.0,50.3,52.1,2.5,198,2,2,5,2,7.9,Data Analyst,Startup,4.92
90.7,29.8,27.4,36.8,32.1,30.2,52.6,9.2,74.6,60.1,66.2,2.5,129,1,3,0,2,7.38,Data Analyst,Startup,4.6
93.6,33.3,74.4,0.0,78.4,24.3,54.1,41.0,33.2,52.6,80.8,2.5,328,1,5,1,0,8.76,ML Engineer,Service-Based,4.91
71.4,39.2,12.9,12.5,92.1,26.6,46.0,31.3,84.3,18.2,45.7,1.5,93,2,3,4,0,7.3,Data Scientist,Startup,3.94
44.9,21.2,12.1,6.4,25.8,0.0,11.7,27.2,100.0,79.5,33.5,1.5,205,1,2,1,3,5.76,Data Analyst,Startup,3.66
90.9,58.4,80.3,52.3,35.4,80.6,43.0,25.8,28.4,92.2,54.9,3.5,500,1,7,2,1,9.12,Backend Developer,Product-Based,15.21
50.1,80.1,47.7,77.6,22.1,63.5,76.3,55.2,16.9,38.7,46.8,2.5,174,2,8,1,1,8.62,Software Developer,Product-Based,12.1
0.0,39.0,20.7,30.6,34.2,5.7,36.3,98.6,19.4,31.4,24.0,2.0,0,0,0,3,0,7.93,DevOps Engineer,Startup,4.38
76.2,54.8,37.5,61.5,15.9,41.1,43.9,16.6,26.1,52.2,49.4,3.5,194,2,5,4,1,7.35,Software Developer,Product-Based,13.44
62.9,43.8,74.8,28.3,0.0,64.4,25.8,91.6,15.2,44.2,37.2,1.5,300,0,6,6,2,6.58,DevOps Engineer,Startup,4.64
70.0,23.6,40.0,40.2,20.7,35.9,28.5,43.7,61.8,79.5,46.4,3.0,296,1,1,1,1,7.3,Data Analyst,Service-Based,4.88
72.6,9.3,35.3,39.1,58.2,12.1,53.9,0.0,98.0,72.5,60.6,3.0,131,1,4,4,3,7.58,Data Analyst,Startup,4.4
55.2,60.5,25.9,79.6,8.8,53.0,45.1,55.9,37.1,73.8,43.1,2.5,316,1,6,3,1,7.94,Full-Stack Developer,Product-Based,18.44
86.2,23.5,31.6,21.5,97.7,8.9,76.3,26.7,100.0,65.2,73.2,3.0,364,1,7,8,4,7.4,Data Scientist,Fintech,18.67
88.8,43.0,73.3,28.5,43.5,17.7,54.3,100.0,31.5,61.4,75.9,3.0,603,2,9,3,2,8.52,DevOps Engineer,Product-Based,18.86
46.1,52.3,0.0,11.4,4.0,23.5,29.2,84.5,1.0,86.9,33.2,1.0,159,0,6,1,1,6.6,DevOps Engineer,Startup,3.29
69.0,37.7,91.1,51.4,22.0,3.4,64.0,51.0,45.1,69.8,51.1,3.0,186,0,0,4,3,6.95,Backend Developer,Service-Based,3.97
56.0,79.5,49.7,11.5,56.7,53.7,51.2,62.8,33.0,69.1,61.8,3.5,353,2,5,2,1,7.32,Backend Developer,Service-Based,4.85
32.0,33.5,25.5,10.0,15.0,25.1,51.7,100.0,0.0,60.2,18.1,3.0,127,1,1,2,1,6.92,DevOps Engineer,Startup,4.11
58.0,34.0,24.1,9.6,0.0,2.0,56.1,77.2,15.6,73.4,9.8,2.0,206,1,5,4,2,7.26,DevOps Engineer,Startup,5.07
55.7,0.0,54.6,11.6,100.0,0.0,76.0,48.2,100.0,44.9,60.6,2.5,310,1,4,3,1,8.01,ML Engineer,Service-Based,4.17
31.8,49.4,32.1,0.0,54.3,0.0,50.0,21.6,69.0,71.5,58.4,3.0,273,1,9,2,3,7.62,Data Scientist,Service-Based,4.64
49.5,2.3,18.7,13.4,87.1,1.7,40.9,62.3,100.0,65.9,41.1,3.0,278,2,10,4,2,7.75,Data Scientist,Service-Based,4.81
38.5,68.7,16.6,100.0,35.0,90.9,62.3,15.9,16.5,25.4,50.4,1.5,305,2,6,2,0,7.0,Frontend Developer,Product-Based,14.13
87.1,54.6,46.7,37.6,36.5,75.1,66.3,27.1,21.0,76.1,63.8,3.0,243,1,2,5,0,8.1,Software Developer,Product-Based,15.73
40.4,64.3,56.1,52.1,31.2,44.1,56.8,39.0,28.8,60.9,60.3,2.5,145,1,4,4,0,7.32,Software Developer,Startup,4.13
0.0,28.3,3.0,93.7,11.5,83.2,31.7,6.2,22.3,33.5,30.7,1.0,168,2,4,3,0,6.74,Frontend Developer,Startup,2.92
79.1,10.5,25.1,44.0,2.1,20.8,57.7,76.1,33.7,68.4,48.5,2.5,292,0,6,2,1,7.26,DevOps Engineer,Service-Based,4.68
80.5,36.6,16.3,35.8,100.0,0.0,56.4,58.6,78.1,64.7,41.5,2.0,205,2,7,6,3,7.48,Data Scientist,Service-Based,4.53
53.1,55.9,37.0,0.0,78.0,24.0,32.3,29.3,72.7,73.5,47.3,2.5,275,1,6,4,3,7.58,Data Analyst,Service-Based,4.4
12.4,71.0,31.7,60.8,16.9,93.8,40.9,66.6,0.0,45.9,34.4,2.0,429,2,4,5,3,7.03,Full-Stack Developer,Product-Based,14.65
50.3,75.5,60.0,59.9,6.6,28.4,80.4,44.9,31.0,80.3,60.7,3.0,370,2,3,1,3,7.75,Software Developer,Service-Based,4.25
43.4,62.4,25.4,0.0,3.0,26.3,41.3,77.4,16.9,45.7,48.0,3.0,320,1,3,1,0,6.43,DevOps Engineer,Startup,3.79
81.4,12.9,61.4,26.2,63.6,0.0,55.3,8.5,45.2,30.2,60.0,2.0,203,2,0,1,1,7.37,ML Engineer,Startup,4.38
18.6,33.0,0.7,9.1,31.7,20.7,63.3,100.0,11.1,46.1,46.8,2.5,0,0,2,3,2,4.97,DevOps Engineer,Startup,2.75
41.7,28.8,15.9,100.0,0.0,70.9,0.0,10.6,8.0,40.8,50.0,1.5,325,1,5,3,0,6.15,Frontend Developer,Startup,4.97
9.2,60.2,21.2,68.5,0.0,100.0,50.9,29.9,11.6,27.0,27.0,2.0,194,1,7,1,3,7.11,Frontend Developer,Startup,4.09
50.4,31.9,25.5,35.8,65.4,0.0,7.4,30.1,100.0,81.8,81.0,2.0,260,2,6,2,2,7.5,Data Analyst,Service-Based,4.62
100.0,54.5,67.4,11.9,86.0,21.6,64.6,56.7,47.6,37.4,54.9,3.5,298,1,8,5,1,8.52,ML Engineer,Service-Based,4.65
14.4,61.3,26.7,100.0,6.9,100.0,17.5,12.4,14.5,62.3,59.5,1.5,211,2,5,0,0,7.89,Frontend Developer,Startup,4.41
67.4,41.2,35.5,25.8,18.2,0.0,20.6,100.0,19.2,36.0,62.7,2.5,183,2,4,0,4,6.75,DevOps Engineer,Startup,3.94
97.5,40.3,48.0,65.4,28.7,33.2,43.8,74.6,15.6,60.1,67.6,3.0,326,2,5,3,0,7.73,Backend Developer,Product-Based,15.18
17.6,9.9,25.4,87.2,18.4,97.7,22.3,49.7,11.4,55.3,41.0,2.0,300,2,3,2,3,8.44,Frontend Developer,Product-Based,14.27
100.0,28.8,7.9,19.5,59.0,0.0,0.0,5.2,100.0,80.7,44.2,3.0,293,1,7,3,1,7.89,Data Analyst,Service-Based,4.24
70.5,60.6,50.0,41.7,33.9,0.4,30.4,90.1,33.2,43.7,42.9,2.5,0,1,3,1,2,7.67,DevOps Engineer,Startup,3.97
43.5,33.0,7.7,31.4,87.1,0.0,28.6,38.7,100.0,84.2,55.2,3.0,237,1,7,2,3,6.62,Data Scientist,Service-Based,4.16
92.4,37.1,26.6,82.5,34.8,93.8,53.5,87.1,49.0,72.1,70.1,3.5,362,1,10,3,3,8.09,Full-Stack Developer,Product-Based,18.09
66.8,38.0,11.0,89.5,25.5,94.2,44.6,64.7,0.0,59.7,63.4,3.5,487,1,6,4,4,7.79,Full-Stack Developer,Product-Based,19.62
65.6,19.3,43.3,31.6,38.5,0.0,0.0,21.6,84.5,13.2,33.7,1.5,234,2,5,3,4,7.52,Data Analyst,Startup,5.58
58.4,35.8,49.7,0.0,58.4,1.8,36.2,11.0,91.8,77.3,45.6,1.5,147,0,7,4,1,7.92,Data Scientist,Startup,3.45
23.3,41.4,0.0,71.1,29.9,94.1,13.2,19.8,35.5,32.0,57.0,1.5,134,1,6,2,2,7.85,Frontend Developer,Startup,4.13
50.2,57.4,48.0,39.0,40.4,18.0,74.8,60.0,14.6,86.5,67.9,2.5,235,1,4,5,1,7.75,Software Developer,Service-Based,4.27
48.8,45.5,35.7,23.1,10.9,4.5,43.1,42.5,92.6,68.5,41.2,3.0,163,2,7,4,1,6.51,Data Analyst,Startup,4.96
78.7,90.8,90.3,69.7,24.5,60.7,56.6,37.6,28.4,57.5,59.8,4.0,343,1,1,5,4,7.86,Software Developer,Product-Based,17.71
71.4,63.9,59.2,26.1,0.0,55.4,21.5,34.2,22.9,95.7,57.1,2.5,319,0,6,3,2,7.87,Software Developer,Service-Based,5.13
5.1,60.9,27.6,73.8,16.8,71.8,12.0,45.8,2.3,31.7,43.8,2.5,183,1,6,5,0,6.52,Frontend Developer,Startup,4.04
67.5,15.0,22.5,45.9,22.3,34.2,4.3,51.7,60.2,52.3,23.8,2.5,67,0,1,0,2,6.8,DevOps Engineer,Startup,4.1
58.6,75.1,52.7,41.5,1.4,39.8,22.7,33.1,12.8,50.8,42.3,2.0,138,2,0,5,2,7.82,Backend Developer,Startup,3.19
0.0,13.9,18.4,92.0,0.0,100.0,38.5,3.6,0.0,64.6,42.0,2.0,95,1,5,2,0,5.67,Frontend Developer,Startup,3.42
98.5,67.1,59.9,88.7,0.0,17.4,51.0,29.0,20.8,50.8,38.7,3.5,394,1,10,0,2,7.0,Software Developer,Product-Based,16.09
100.0,66.8,80.1,26.9,0.0,53.7,38.0,75.1,22.4,85.8,70.1,4.5,380,2,8,4,5,7.83,Backend Developer,Product-Based,18.13
100.0,34.2,35.5,0.5,87.1,0.0,61.2,63.9,57.9,49.2,68.7,3.0,291,1,5,2,2,7.68,ML Engineer,Service-Based,5.07
56.6,56.0,73.7,66.1,30.9,23.9,98.3,40.7,22.8,75.0,57.6,1.5,443,2,1,4,3,8.21,Software Developer,Product-Based,14.31
78.7,19.6,22.7,38.3,27.6,15.2,26.9,78.0,11.6,64.3,44.0,3.5,181,2,5,0,3,7.31,DevOps Engineer,Service-Based,5.02
51.7,20.7,24.7,10.3,62.7,14.3,48.9,30.1,67.8,22.0,60.4,2.5,347,2,6,2,0,8.21,Data Scientist,Service-Based,4.08
73.3,72.1,42.7,89.6,23.6,95.2,53.1,33.9,0.0,72.6,75.5,3.0,206,1,3,1,2,7.99,Full-Stack Developer,Product-Based,17.33
39.0,30.4,12.5,100.0,20.9,86.4,37.5,6.4,21.8,45.1,37.4,2.5,337,1,2,2,2,7.48,Frontend Developer,Product-Based,11.7
68.1,69.3,88.1,57.2,0.0,56.4,58.9,29.1,21.9,54.9,58.6,4.5,300,2,4,2,3,7.43,Software Developer,Service-Based,4.62
38.0,86.7,26.1,95.6,4.8,72.1,76.8,41.7,16.0,69.7,65.1,3.0,366,2,4,3,4,9.0,Full-Stack Developer,Fintech,22.46
52.2,66.7,31.5,90.4,34.3,100.0,66.4,33.9,17.3,74.3,66.8,3.5,406,0,4,4,2,9.07,Full-Stack Developer,Fintech,21.87
54.8,73.8,63.1,66.3,21.3,1.5,59.1,68.8,28.0,84.9,48.9,3.0,475,1,4,5,2,8.03,Backend Developer,Product-Based,17.79
38.9,20.0,42.3,8.6,70.7,9.2,28.7,0.0,65.6,58.2,51.4,4.0,271,1,1,3,0,6.89,Data Analyst,Service-Based,4.6
85.0,65.9,65.4,18.6,10.2,37.3,51.7,32.7,19.5,73.1,64.6,2.5,238,1,2,2,4,7.69,Software Developer,Service-Based,4.48
28.8,75.1,0.0,94.6,7.6,100.0,62.1,55.3,3.0,97.5,91.0,4.5,265,1,4,3,3,8.26,Full-Stack Developer,Product-Based,14.25
83.0,24.8,32.2,26.3,76.5,24.4,53.1,53.9,100.0,55.7,61.7,3.5,285,2,9,0,3,8.02,Data Scientist,Service-Based,4.75
49.3,35.9,10.8,84.2,12.6,100.0,58.7,4.2,4.2,42.8,30.2,3.0,304,1,4,1,1,7.25,Frontend Developer,Product-Based,13.82
41.1,36.6,68.5,79.4,2.4,100.0,55.1,24.8,26.4,63.1,40.5,2.5,243,1,9,3,2,7.22,Frontend Developer,Product-Based,15.18
92.7,98.9,38.4,35.4,31.0,27.5,74.4,36.6,19.8,92.6,47.6,3.0,159,2,9,4,2,8.0,Backend Developer,Service-Based,5.22
69.4,64.6,46.7,58.6,32.2,91.9,42.9,56.3,23.2,48.0,33.8,2.5,338,0,7,4,5,8.18,Full-Stack Developer,Product-Based,12.3
60.1,100.0,55.9,30.8,41.1,40.4,62.4,71.0,14.1,100.0,68.8,3.0,206,2,6,4,0,7.75,Backend Developer,Service-Based,4.49
56.5,62.2,44.1,59.0,20.7,71.4,59.5,63.4,19.9,69.2,50.0,3.5,121,1,11,5,2,7.6,Software Developer,Product-Based,13.54
84.6,21.9,15.1,21.5,77.5,20.3,31.9,48.5,100.0,53.1,36.8,4.0,226,2,1,4,4,8.23,Data Scientist,Service-Based,4.23
74.6,32.8,23.8,0.0,91.2,41.4,55.5,50.9,42.2,47.6,44.8,2.5,283,1,6,0,1,6.34,ML Engineer,Service-Based,4.29
